t 218Po 214Pb 214Bi 214Po 210Pb
99.6 0 8 22 0 70
99.7 0 8 22 0 70
99.8 0 8 22 0 70
99.9 0 8 22 0 70
100.0 0 8 22 0 70
100.1 0 8 22 0 70
100.2 0 8 22 0 70
100.3 0 8 22 0 70
100.4 0 8 22 0 70
100.5 0 8 22 0 70
100.6 0 8 22 0 70
100.7 0 8 22 0 70
100.8 0 8 22 0 70
100.9 0 8 22 0 70
101.0 0 8 22 0 70
101.1 0 8 22 0 70
101.2 0 8 22 0 70
101.3 0 8 20 0 72
101.4 0 8 20 0 72
101.5 0 8 20 0 72
101.6 0 8 20 0 72
101.7 0 8 20 0 72
101.8 0 7 21 0 72
101.9 0 7 21 0 72
102.0 0 7 21 0 72
102.1 0 7 21 0 72
102.2 0 7 21 0 72
102.3 0 7 21 0 72
102.4 0 7 21 0 72
102.5 0 7 21 0 72
102.6 0 7 21 0 72
102.7 0 7 21 0 72
102.8 0 7 21 0 72
102.9 0 7 21 0 72
103.0 0 7 21 0 72
103.1 0 7 20 0 73
103.2 0 7 20 0 73
103.3 0 7 19 0 74
103.4 0 7 19 0 74
103.5 0 7 19 0 74
103.6 0 7 19 0 74
103.7 0 7 19 0 74
103.8 0 7 19 0 74
103.9 0 7 19 0 74
104.0 0 7 19 0 74
104.1 0 7 19 0 74
104.2 0 7 19 0 74
104.3 0 7 19 0 74
104.4 0 7 19 0 74
104.5 0 7 19 0 74
104.6 0 7 19 0 74
104.7 0 7 19 0 74
104.8 0 7 19 0 74
104.9 0 7 19 0 74
105.0 0 7 19 0 74
105.1 0 7 18 0 75
105.2 0 7 18 0 75
105.3 0 7 18 0 75
105.4 0 7 18 0 75
105.5 0 7 18 0 75
105.6 0 7 18 0 75
105.7 0 7 18 0 75
105.8 0 7 18 0 75
105.9 0 7 18 0 75
106.0 0 7 18 0 75
106.1 0 7 18 0 75
106.2 0 7 18 0 75
106.3 0 7 18 0 75
106.4 0 7 18 0 75
106.5 0 7 18 0 75
106.6 0 7 18 0 75
106.7 0 7 18 0 75
106.8 0 7 18 0 75
106.9 0 7 18 0 75
107.0 0 7 18 0 75
107.1 0 7 17 0 76
107.2 0 7 17 0 76
107.3 0 7 17 0 76
107.4 0 7 17 0 76
107.5 0 7 17 0 76
107.6 0 7 17 0 76
107.7 0 7 17 0 76
107.8 0 7 17 0 76
107.9 0 7 17 0 76
108.0 0 7 17 0 76
108.1 0 7 17 0 76
108.2 0 7 17 0 76
108.3 0 7 17 0 76
108.4 0 7 17 0 76
108.5 0 7 17 0 76
108.6 0 7 17 0 76
108.7 0 7 17 0 76
108.8 0 7 17 0 76
108.9 0 7 17 0 76
109.0 0 7 16 0 77
109.1 0 7 16 0 77
109.2 0 7 16 0 77
109.3 0 7 16 0 77
109.4 0 7 16 0 77
109.5 0 7 15 0 78
109.6 0 7 15 0 78
109.7 0 7 15 0 78
109.8 0 7 15 0 78
109.9 0 7 15 0 78
110.0 0 7 15 0 78
110.1 0 7 15 0 78
110.2 0 7 15 0 78
110.3 0 7 15 0 78
110.4 0 7 15 0 78
110.5 0 7 15 0 78
110.6 0 7 15 0 78
110.7 0 7 15 0 78
110.8 0 7 15 0 78
110.9 0 7 15 0 78
111.0 0 7 14 0 79
111.1 0 7 14 0 79
111.2 0 7 14 0 79
111.3 0 7 14 0 79
111.4 0 7 14 0 79
111.5 0 7 14 0 79
111.6 0 7 14 0 79
111.7 0 7 14 0 79
111.8 0 7 14 0 79
111.9 0 7 14 0 79
112.0 0 7 14 0 79
112.1 0 7 14 0 79
112.2 0 7 14 0 79
112.3 0 7 14 0 79
112.4 0 7 14 0 79
112.5 0 7 14 0 79
112.6 0 7 14 0 79
112.7 0 7 14 0 79
112.8 0 7 14 0 79
112.9 0 7 14 0 79
113.0 0 7 14 0 79
113.1 0 7 14 0 79
113.2 0 7 14 0 79
113.3 0 7 14 0 79
113.4 0 7 14 0 79
113.5 0 7 14 0 79
113.6 0 7 14 0 79
113.7 0 7 14 0 79
113.8 0 7 14 0 79
113.9 0 7 14 0 79
114.0 0 7 14 0 79
114.1 0 7 14 0 79
114.2 0 7 14 0 79
114.3 0 7 14 0 79
114.4 0 7 14 0 79
114.5 0 7 14 0 79
114.6 0 7 14 0 79
114.7 0 7 14 0 79
114.8 0 7 14 0 79
114.9 0 7 14 0 79
115.0 0 7 14 0 79
115.1 0 7 14 0 79
115.2 0 7 14 0 79
115.3 0 7 14 0 79
115.4 0 6 15 0 79
115.5 0 6 15 0 79
115.6 0 6 15 0 79
115.7 0 6 15 0 79
115.8 0 6 15 0 79
115.9 0 6 15 0 79
116.0 0 6 15 0 79
116.1 0 6 15 0 79
116.2 0 6 15 0 79
116.3 0 6 15 0 79
116.4 0 6 15 0 79
116.5 0 6 15 0 79
116.6 0 6 15 0 79
116.7 0 6 15 0 79
116.8 0 6 15 0 79
116.9 0 6 15 0 79
117.0 0 6 15 0 79
117.1 0 6 15 0 79
117.2 0 6 15 0 79
117.3 0 6 15 0 79
117.4 0 6 15 0 79
117.5 0 6 15 0 79
117.6 0 6 15 0 79
117.7 0 6 15 0 79
117.8 0 6 15 0 79
117.9 0 5 16 0 79
118.0 0 5 16 0 79
118.1 0 5 16 0 79
118.2 0 5 16 0 79
118.3 0 5 16 0 79
118.4 0 5 16 0 79
118.5 0 5 16 0 79
118.6 0 5 16 0 79
118.7 0 5 16 0 79
118.8 0 5 16 0 79
118.9 0 5 16 0 79
119.0 0 5 16 0 79
119.1 0 5 16 0 79
119.2 0 5 16 0 79
119.3 0 5 16 0 79
119.4 0 5 16 0 79
119.5 0 5 16 0 79
119.6 0 5 16 0 79
119.7 0 5 16 0 79
119.8 0 5 16 0 79
119.9 0 5 16 0 79
120.0 0 5 16 0 79
120.1 0 5 16 0 79
120.2 0 5 16 0 79
120.3 0 5 16 0 79
120.4 0 5 15 0 80
120.5 0 5 14 0 81
120.6 0 5 14 0 81
120.7 0 5 14 0 81
120.8 0 5 14 0 81
120.9 0 5 14 0 81
121.0 0 5 13 0 82
121.1 0 5 12 0 83
121.2 0 5 12 0 83
121.3 0 5 12 0 83
121.4 0 5 12 0 83
121.5 0 5 12 0 83
121.6 0 5 12 0 83
121.7 0 5 12 0 83
121.8 0 5 12 0 83
121.9 0 5 12 0 83
122.0 0 5 12 0 83
122.1 0 5 12 0 83
122.2 0 5 12 0 83
122.3 0 5 12 0 83
122.4 0 5 12 0 83
122.5 0 5 12 0 83
122.6 0 5 12 0 83
122.7 0 5 12 0 83
122.8 0 5 12 0 83
122.9 0 5 12 0 83
123.0 0 5 12 0 83
123.1 0 5 12 0 83
123.2 0 5 12 0 83
123.3 0 5 12 0 83
123.4 0 5 12 0 83
123.5 0 5 12 0 83
123.6 0 5 12 0 83
123.7 0 5 12 0 83
123.8 0 5 12 0 83
123.9 0 5 12 0 83
124.0 0 5 12 0 83
124.1 0 5 12 0 83
124.2 0 5 12 0 83
124.3 0 5 12 0 83
124.4 0 5 11 0 84
124.5 0 5 11 0 84
124.6 0 5 11 0 84
124.7 0 5 11 0 84
124.8 0 5 11 0 84
124.9 0 5 11 0 84
125.0 0 5 11 0 84
125.1 0 5 11 0 84
125.2 0 5 11 0 84
125.3 0 5 11 0 84
125.4 0 5 11 0 84
125.5 0 5 11 0 84
125.6 0 5 11 0 84
125.7 0 5 11 0 84
125.8 0 5 11 0 84
125.9 0 5 11 0 84
126.0 0 5 11 0 84
126.1 0 5 11 0 84
126.2 0 5 11 0 84
126.3 0 5 11 0 84
126.4 0 5 11 0 84
126.5 0 5 11 0 84
126.6 0 5 11 0 84
126.7 0 5 11 0 84
126.8 0 5 11 0 84
126.9 0 5 11 0 84
127.0 0 5 11 0 84
127.1 0 5 11 0 84
127.2 0 5 11 0 84
127.3 0 5 11 0 84
127.4 0 5 10 0 85
127.5 0 5 10 0 85
127.6 0 5 10 0 85
127.7 0 5 10 0 85
127.8 0 5 10 0 85
127.9 0 5 10 0 85
128.0 0 5 10 0 85
128.1 0 5 10 0 85
128.2 0 5 10 0 85
128.3 0 5 10 0 85
128.4 0 5 10 0 85
128.5 0 5 10 0 85
128.6 0 5 9 0 86
128.7 0 5 9 0 86
128.8 0 5 9 0 86
128.9 0 5 9 0 86
129.0 0 5 9 0 86
129.1 0 5 9 0 86
129.2 0 5 9 0 86
129.3 0 5 9 0 86
129.4 0 5 9 0 86
129.5 0 5 9 0 86
129.6 0 5 9 0 86
129.7 0 5 9 0 86
129.8 0 5 9 0 86
129.9 0 5 9 0 86
130.0 0 5 9 0 86
130.1 0 5 9 0 86
130.2 0 5 9 0 86
130.3 0 5 9 0 86
130.4 0 5 9 0 86
130.5 0 5 9 0 86
130.6 0 5 9 0 86
130.7 0 5 9 0 86
130.8 0 5 9 0 86
130.9 0 5 9 0 86
131.0 0 5 9 0 86
131.1 0 5 9 0 86
131.2 0 5 9 0 86
131.3 0 5 9 0 86
131.4 0 5 9 0 86
131.5 0 5 9 0 86
131.6 0 5 9 0 86
131.7 0 5 9 0 86
131.8 0 5 9 0 86
131.9 0 5 9 0 86
132.0 0 5 9 0 86
132.1 0 5 9 0 86
132.2 0 5 9 0 86
132.3 0 5 9 0 86
132.4 0 5 9 0 86
132.5 0 5 9 0 86
132.6 0 5 9 0 86
132.7 0 5 9 0 86
132.8 0 5 9 0 86
132.9 0 5 9 0 86
133.0 0 5 9 0 86
133.1 0 5 9 0 86
133.2 0 5 9 0 86
133.3 0 5 9 0 86
133.4 0 5 9 0 86
133.5 0 5 9 0 86
133.6 0 5 9 0 86
133.7 0 5 9 0 86
133.8 0 5 9 0 86
133.9 0 5 9 0 86
134.0 0 5 9 0 86
134.1 0 5 9 0 86
134.2 0 5 9 0 86
134.3 0 5 9 0 86
134.4 0 5 9 0 86
134.5 0 5 9 0 86
134.6 0 5 9 0 86
134.7 0 5 9 0 86
134.8 0 5 9 0 86
134.9 0 4 10 0 86
135.0 0 4 10 0 86
135.1 0 4 10 0 86
135.2 0 4 10 0 86
135.3 0 4 10 0 86
135.4 0 4 10 0 86
135.5 0 4 10 0 86
135.6 0 4 10 0 86
135.7 0 4 10 0 86
135.8 0 4 10 0 86
135.9 0 4 10 0 86
136.0 0 4 10 0 86
136.1 0 4 10 0 86
136.2 0 4 10 0 86
136.3 0 4 10 0 86
136.4 0 4 9 0 87
136.5 0 4 9 0 87
136.6 0 4 9 0 87
136.7 0 4 9 0 87
136.8 0 4 9 0 87
136.9 0 4 9 0 87
137.0 0 4 9 0 87
137.1 0 4 9 0 87
137.2 0 4 9 0 87
137.3 0 4 9 0 87
137.4 0 4 9 0 87
137.5 0 4 9 0 87
137.6 0 4 9 0 87
137.7 0 4 9 0 87
137.8 0 4 9 0 87
137.9 0 4 9 0 87
138.0 0 4 9 0 87
138.1 0 4 9 0 87
138.2 0 4 9 0 87
138.3 0 4 9 0 87
138.4 0 4 8 0 88
138.5 0 4 8 0 88
138.6 0 4 8 0 88
138.7 0 4 8 0 88
138.8 0 4 8 0 88
138.9 0 4 8 0 88
139.0 0 4 8 0 88
139.1 0 4 8 0 88
139.2 0 4 8 0 88
139.3 0 4 8 0 88
139.4 0 4 8 0 88
139.5 0 4 8 0 88
139.6 0 4 8 0 88
139.7 0 4 8 0 88
139.8 0 4 8 0 88
139.9 0 4 8 0 88
140.0 0 4 8 0 88
140.1 0 4 8 0 88
140.2 0 4 8 0 88
140.3 0 4 8 0 88
140.4 0 4 8 0 88
140.5 0 4 8 0 88
140.6 0 4 8 0 88
140.7 0 4 8 0 88
140.8 0 4 8 0 88
140.9 0 4 8 0 88
141.0 0 4 8 0 88
141.1 0 4 8 0 88
141.2 0 4 8 0 88
141.3 0 4 8 0 88
141.4 0 4 8 0 88
141.5 0 4 8 0 88
141.6 0 4 8 0 88
141.7 0 4 8 0 88
141.8 0 4 8 0 88
141.9 0 4 8 0 88
142.0 0 3 9 0 88
142.1 0 3 9 0 88
142.2 0 3 9 0 88
142.3 0 3 9 0 88
142.4 0 3 9 0 88
142.5 0 3 9 0 88
142.6 0 3 9 0 88
142.7 0 3 9 0 88
142.8 0 3 9 0 88
142.9 0 3 9 0 88
143.0 0 3 9 0 88
143.1 0 3 9 0 88
143.2 0 3 9 0 88
143.3 0 3 9 0 88
143.4 0 3 9 0 88
143.5 0 3 9 0 88
143.6 0 3 9 0 88
143.7 0 3 9 0 88
143.8 0 3 9 0 88
143.9 0 3 9 0 88
144.0 0 3 9 0 88
144.1 0 3 9 0 88
144.2 0 3 9 0 88
144.3 0 3 9 0 88
144.4 0 3 9 0 88
144.5 0 3 9 0 88
144.6 0 3 9 0 88
144.7 0 3 9 0 88
144.8 0 3 9 0 88
144.9 0 3 9 0 88
145.0 0 3 9 0 88
145.1 0 3 9 0 88
145.2 0 3 9 0 88
145.3 0 3 9 0 88
145.4 0 3 9 0 88
145.5 0 3 9 0 88
145.6 0 3 9 0 88
145.7 0 3 9 0 88
145.8 0 3 9 0 88
145.9 0 3 9 0 88
146.0 0 3 9 0 88
146.1 0 3 9 0 88
146.2 0 3 9 0 88
146.3 0 3 9 0 88
146.4 0 3 9 0 88
146.5 0 3 9 0 88
146.6 0 3 9 0 88
146.7 0 3 9 0 88
146.8 0 3 9 0 88
146.9 0 3 9 0 88
147.0 0 3 9 0 88
147.1 0 3 9 0 88
147.2 0 3 9 0 88
147.3 0 3 9 0 88
147.4 0 3 9 0 88
147.5 0 3 9 0 88
147.6 0 3 9 0 88
147.7 0 3 9 0 88
147.8 0 3 9 0 88
147.9 0 3 9 0 88
148.0 0 3 9 0 88
148.1 0 3 9 0 88
148.2 0 3 9 0 88
148.3 0 3 9 0 88
148.4 0 3 9 0 88
148.5 0 3 9 0 88
148.6 0 3 9 0 88
148.7 0 3 9 0 88
148.8 0 3 9 0 88
148.9 0 3 9 0 88
149.0 0 3 9 0 88
149.1 0 3 9 0 88
149.2 0 3 9 0 88
149.3 0 3 8 0 89
149.4 0 3 8 0 89
149.5 0 3 8 0 89
149.6 0 3 8 0 89
149.7 0 3 8 0 89
149.8 0 3 7 0 90
149.9 0 3 7 0 90
150.0 0 3 7 0 90
150.1 0 3 7 0 90
150.2 0 3 7 0 90
150.3 0 3 7 0 90
150.4 0 3 7 0 90
150.5 0 3 7 0 90
150.6 0 3 7 0 90
150.7 0 3 7 0 90
150.8 0 3 7 0 90
150.9 0 3 7 0 90
151.0 0 3 7 0 90
151.1 0 3 7 0 90
151.2 0 3 7 0 90
151.3 0 3 7 0 90
151.4 0 3 7 0 90
151.5 0 3 7 0 90
151.6 0 3 7 0 90
151.7 0 3 7 0 90
151.8 0 3 6 0 91
151.9 0 3 6 0 91
152.0 0 3 6 0 91
152.1 0 3 6 0 91
152.2 0 3 6 0 91
152.3 0 3 6 0 91
152.4 0 3 6 0 91
152.5 0 3 6 0 91
152.6 0 3 6 0 91
152.7 0 3 6 0 91
152.8 0 3 6 0 91
152.9 0 3 6 0 91
153.0 0 3 6 0 91
153.1 0 3 6 0 91
153.2 0 3 6 0 91
153.3 0 3 6 0 91
153.4 0 3 6 0 91
153.5 0 3 6 0 91
153.6 0 3 6 0 91
153.7 0 3 6 0 91
153.8 0 3 6 0 91
153.9 0 3 6 0 91
154.0 0 3 6 0 91
154.1 0 3 6 0 91
154.2 0 3 6 0 91
154.3 0 3 6 0 91
154.4 0 3 6 0 91
154.5 0 3 6 0 91
154.6 0 3 6 0 91
154.7 0 3 6 0 91
154.8 0 3 6 0 91
154.9 0 3 6 0 91
155.0 0 3 6 0 91
155.1 0 3 6 0 91
155.2 0 3 6 0 91
155.3 0 3 6 0 91
155.4 0 3 6 0 91
155.5 0 3 6 0 91
155.6 0 3 6 0 91
155.7 0 3 6 0 91
155.8 0 3 6 0 91
155.9 0 3 6 0 91
156.0 0 3 6 0 91
156.1 0 3 6 0 91
156.2 0 3 6 0 91
156.3 0 3 6 0 91
156.4 0 3 6 0 91
156.5 0 3 6 0 91
156.6 0 3 6 0 91
156.7 0 3 6 0 91
156.8 0 3 6 0 91
156.9 0 3 6 0 91
157.0 0 3 6 0 91
157.1 0 3 6 0 91
157.2 0 3 6 0 91
157.3 0 3 6 0 91
157.4 0 3 6 0 91
157.5 0 3 6 0 91
157.6 0 3 6 0 91
157.7 0 3 6 0 91
157.8 0 3 6 0 91
157.9 0 3 6 0 91
158.0 0 3 6 0 91
158.1 0 3 6 0 91
158.2 0 3 6 0 91
158.3 0 3 6 0 91
158.4 0 3 6 0 91
158.5 0 2 7 0 91
158.6 0 2 7 0 91
158.7 0 2 7 0 91
158.8 0 2 7 0 91
158.9 0 2 7 0 91
159.0 0 2 7 0 91
159.1 0 2 7 0 91
159.2 0 2 7 0 91
159.3 0 2 7 0 91
159.4 0 2 7 0 91
159.5 0 2 7 0 91
159.6 0 2 7 0 91
159.7 0 2 7 0 91
159.8 0 2 7 0 91
159.9 0 2 7 0 91
160.0 0 2 7 0 91
160.1 0 2 7 0 91
160.2 0 2 7 0 91
160.3 0 2 7 0 91
160.4 0 2 7 0 91
160.5 0 2 7 0 91
160.6 0 2 7 0 91
160.7 0 2 7 0 91
160.8 0 2 7 0 91
160.9 0 2 7 0 91
161.0 0 2 7 0 91
161.1 0 2 7 0 91
161.2 0 2 7 0 91
161.3 0 2 7 0 91
161.4 0 2 7 0 91
161.5 0 2 7 0 91
161.6 0 2 7 0 91
161.7 0 2 7 0 91
161.8 0 2 7 0 91
161.9 0 2 7 0 91
162.0 0 2 7 0 91
162.1 0 2 7 0 91
162.2 0 2 7 0 91
162.3 0 2 7 0 91
162.4 0 2 7 0 91
162.5 0 2 7 0 91
162.6 0 2 7 0 91
162.7 0 2 7 0 91
162.8 0 2 7 0 91
162.9 0 2 7 0 91
163.0 0 1 8 0 91
163.1 0 1 8 0 91
163.2 0 1 8 0 91
163.3 0 1 8 0 91
163.4 0 1 8 0 91
163.5 0 1 8 0 91
163.6 0 1 8 0 91
163.7 0 1 8 0 91
163.8 0 1 8 0 91
163.9 0 1 8 0 91
164.0 0 1 8 0 91
164.1 0 1 8 0 91
164.2 0 1 8 0 91
164.3 0 1 8 0 91
164.4 0 1 8 0 91
164.5 0 1 8 0 91
164.6 0 1 8 0 91
164.7 0 1 8 0 91
164.8 0 1 8 0 91
164.9 0 1 8 0 91
165.0 0 1 8 0 91
165.1 0 1 8 0 91
165.2 0 1 8 0 91
165.3 0 1 8 0 91
165.4 0 1 8 0 91
165.5 0 0 9 0 91
165.6 0 0 9 0 91
165.7 0 0 9 0 91
165.8 0 0 9 0 91
165.9 0 0 9 0 91
166.0 0 0 9 0 91
166.1 0 0 9 0 91
166.2 0 0 9 0 91
166.3 0 0 9 0 91
166.4 0 0 9 0 91
166.5 0 0 9 0 91
166.6 0 0 9 0 91
166.7 0 0 8 0 92
166.8 0 0 8 0 92
166.9 0 0 8 0 92
167.0 0 0 8 0 92
167.1 0 0 8 0 92
167.2 0 0 8 0 92
167.3 0 0 8 0 92
167.4 0 0 8 0 92
167.5 0 0 8 0 92
167.6 0 0 8 0 92
167.7 0 0 8 0 92
167.8 0 0 8 0 92
167.9 0 0 8 0 92
168.0 0 0 8 0 92
168.1 0 0 8 0 92
168.2 0 0 8 0 92
168.3 0 0 8 0 92
168.4 0 0 8 0 92
168.5 0 0 8 0 92
168.6 0 0 8 0 92
168.7 0 0 8 0 92
168.8 0 0 8 0 92
168.9 0 0 7 0 93
169.0 0 0 7 0 93
169.1 0 0 7 0 93
169.2 0 0 7 0 93
169.3 0 0 7 0 93
169.4 0 0 7 0 93
169.5 0 0 7 0 93
169.6 0 0 7 0 93
169.7 0 0 7 0 93
169.8 0 0 7 0 93
169.9 0 0 6 0 94
170.0 0 0 6 0 94
170.1 0 0 6 0 94
170.2 0 0 6 0 94
170.3 0 0 6 0 94
170.4 0 0 6 0 94
170.5 0 0 6 0 94
170.6 0 0 6 0 94
170.7 0 0 6 0 94
170.8 0 0 6 0 94
170.9 0 0 6 0 94
171.0 0 0 6 0 94
171.1 0 0 6 0 94
171.2 0 0 6 0 94
171.3 0 0 6 0 94
171.4 0 0 6 0 94
171.5 0 0 6 0 94
171.6 0 0 6 0 94
171.7 0 0 6 0 94
171.8 0 0 6 0 94
171.9 0 0 6 0 94
172.0 0 0 6 0 94
172.1 0 0 6 0 94
172.2 0 0 6 0 94
172.3 0 0 6 0 94
172.4 0 0 6 0 94
172.5 0 0 6 0 94
172.6 0 0 6 0 94
172.7 0 0 6 0 94
172.8 0 0 6 0 94
172.9 0 0 6 0 94
173.0 0 0 6 0 94
173.1 0 0 6 0 94
173.2 0 0 6 0 94
173.3 0 0 6 0 94
173.4 0 0 6 0 94
173.5 0 0 6 0 94
173.6 0 0 6 0 94
173.7 0 0 6 0 94
173.8 0 0 6 0 94
173.9 0 0 6 0 94
174.0 0 0 6 0 94
174.1 0 0 6 0 94
174.2 0 0 6 0 94
174.3 0 0 6 0 94
174.4 0 0 6 0 94
174.5 0 0 6 0 94
174.6 0 0 6 0 94
174.7 0 0 6 0 94
174.8 0 0 6 0 94
174.9 0 0 6 0 94
175.0 0 0 6 0 94
175.1 0 0 6 0 94
175.2 0 0 6 0 94
175.3 0 0 6 0 94
175.4 0 0 6 0 94
175.5 0 0 6 0 94
175.6 0 0 6 0 94
175.7 0 0 6 0 94
175.8 0 0 6 0 94
175.9 0 0 6 0 94
176.0 0 0 6 0 94
176.1 0 0 6 0 94
176.2 0 0 6 0 94
176.3 0 0 6 0 94
176.4 0 0 6 0 94
176.5 0 0 6 0 94
176.6 0 0 6 0 94
176.7 0 0 6 0 94
176.8 0 0 6 0 94
176.9 0 0 6 0 94
177.0 0 0 6 0 94
177.1 0 0 6 0 94
177.2 0 0 6 0 94
177.3 0 0 6 0 94
177.4 0 0 6 0 94
177.5 0 0 6 0 94
177.6 0 0 6 0 94
177.7 0 0 6 0 94
177.8 0 0 6 0 94
177.9 0 0 6 0 94
178.0 0 0 6 0 94
178.1 0 0 6 0 94
178.2 0 0 6 0 94
178.3 0 0 6 0 94
178.4 0 0 5 0 95
178.5 0 0 5 0 95
178.6 0 0 5 0 95
178.7 0 0 5 0 95
178.8 0 0 5 0 95
178.9 0 0 5 0 95
179.0 0 0 5 0 95
179.1 0 0 5 0 95
179.2 0 0 5 0 95
179.3 0 0 5 0 95
179.4 0 0 5 0 95
179.5 0 0 5 0 95
179.6 0 0 5 0 95
179.7 0 0 4 0 96
179.8 0 0 4 0 96
179.9 0 0 4 0 96
180.0 0 0 4 0 96
180.1 0 0 4 0 96
180.2 0 0 4 0 96
180.3 0 0 4 0 96
180.4 0 0 4 0 96
180.5 0 0 4 0 96
180.6 0 0 4 0 96
180.7 0 0 4 0 96
180.8 0 0 4 0 96
180.9 0 0 4 0 96
181.0 0 0 4 0 96
181.1 0 0 4 0 96
181.2 0 0 4 0 96
181.3 0 0 4 0 96
181.4 0 0 4 0 96
181.5 0 0 4 0 96
181.6 0 0 4 0 96
181.7 0 0 4 0 96
181.8 0 0 4 0 96
181.9 0 0 4 0 96
182.0 0 0 4 0 96
182.1 0 0 4 0 96
182.2 0 0 4 0 96
182.3 0 0 4 0 96
182.4 0 0 4 0 96
182.5 0 0 4 0 96
182.6 0 0 4 0 96
182.7 0 0 4 0 96
182.8 0 0 4 0 96
182.9 0 0 4 0 96
183.0 0 0 4 0 96
183.1 0 0 4 0 96
183.2 0 0 4 0 96
183.3 0 0 4 0 96
183.4 0 0 4 0 96
183.5 0 0 4 0 96
183.6 0 0 4 0 96
183.7 0 0 4 0 96
183.8 0 0 4 0 96
183.9 0 0 4 0 96
184.0 0 0 4 0 96
184.1 0 0 4 0 96
184.2 0 0 4 0 96
184.3 0 0 4 0 96
184.4 0 0 4 0 96
184.5 0 0 4 0 96
184.6 0 0 4 0 96
184.7 0 0 4 0 96
184.8 0 0 4 0 96
184.9 0 0 4 0 96
185.0 0 0 4 0 96
185.1 0 0 4 0 96
185.2 0 0 4 0 96
185.3 0 0 4 0 96
185.4 0 0 4 0 96
185.5 0 0 4 0 96
185.6 0 0 4 0 96
185.7 0 0 4 0 96
185.8 0 0 4 0 96
185.9 0 0 4 0 96
186.0 0 0 4 0 96
186.1 0 0 3 0 97
186.2 0 0 3 0 97
186.3 0 0 3 0 97
186.4 0 0 3 0 97
186.5 0 0 3 0 97
186.6 0 0 3 0 97
186.7 0 0 3 0 97
186.8 0 0 3 0 97
186.9 0 0 3 0 97
187.0 0 0 3 0 97
187.1 0 0 3 0 97
187.2 0 0 3 0 97
187.3 0 0 3 0 97
187.4 0 0 3 0 97
187.5 0 0 3 0 97
187.6 0 0 3 0 97
187.7 0 0 3 0 97
187.8 0 0 3 0 97
187.9 0 0 3 0 97
188.0 0 0 3 0 97
188.1 0 0 3 0 97
188.2 0 0 3 0 97
188.3 0 0 3 0 97
188.4 0 0 3 0 97
188.5 0 0 3 0 97
188.6 0 0 3 0 97
188.7 0 0 3 0 97
188.8 0 0 3 0 97
188.9 0 0 3 0 97
189.0 0 0 3 0 97
189.1 0 0 3 0 97
189.2 0 0 3 0 97
189.3 0 0 3 0 97
189.4 0 0 3 0 97
189.5 0 0 3 0 97
189.6 0 0 3 0 97
189.7 0 0 3 0 97
189.8 0 0 3 0 97
189.9 0 0 3 0 97
190.0 0 0 3 0 97
190.1 0 0 3 0 97
190.2 0 0 3 0 97
190.3 0 0 3 0 97
190.4 0 0 2 0 98
190.5 0 0 2 0 98
190.6 0 0 2 0 98
190.7 0 0 2 0 98
190.8 0 0 2 0 98
190.9 0 0 2 0 98
191.0 0 0 2 0 98
191.1 0 0 2 0 98
191.2 0 0 2 0 98
191.3 0 0 2 0 98
191.4 0 0 2 0 98
191.5 0 0 2 0 98
191.6 0 0 2 0 98
191.7 0 0 2 0 98
191.8 0 0 2 0 98
191.9 0 0 2 0 98
192.0 0 0 2 0 98
192.1 0 0 2 0 98
192.2 0 0 2 0 98
192.3 0 0 2 0 98
192.4 0 0 2 0 98
192.5 0 0 2 0 98
192.6 0 0 2 0 98
192.7 0 0 2 0 98
192.8 0 0 2 0 98
192.9 0 0 2 0 98
193.0 0 0 2 0 98
193.1 0 0 2 0 98
193.2 0 0 2 0 98
193.3 0 0 2 0 98
193.4 0 0 2 0 98
193.5 0 0 2 0 98
193.6 0 0 2 0 98
193.7 0 0 2 0 98
193.8 0 0 2 0 98
193.9 0 0 2 0 98
194.0 0 0 2 0 98
194.1 0 0 2 0 98
194.2 0 0 2 0 98
194.3 0 0 2 0 98
194.4 0 0 2 0 98
194.5 0 0 2 0 98
194.6 0 0 2 0 98
194.7 0 0 2 0 98
194.8 0 0 2 0 98
194.9 0 0 2 0 98
195.0 0 0 2 0 98
195.1 0 0 2 0 98
195.2 0 0 2 0 98
195.3 0 0 2 0 98
195.4 0 0 2 0 98
195.5 0 0 2 0 98
195.6 0 0 2 0 98
195.7 0 0 2 0 98
195.8 0 0 2 0 98
195.9 0 0 2 0 98
196.0 0 0 2 0 98
196.1 0 0 2 0 98
196.2 0 0 2 0 98
196.3 0 0 1 0 99
196.4 0 0 1 0 99
196.5 0 0 1 0 99
196.6 0 0 1 0 99
196.7 0 0 1 0 99
196.8 0 0 1 0 99
196.9 0 0 1 0 99
197.0 0 0 1 0 99
197.1 0 0 1 0 99
197.2 0 0 1 0 99
197.3 0 0 1 0 99
197.4 0 0 1 0 99
197.5 0 0 1 0 99
197.6 0 0 1 0 99
197.7 0 0 1 0 99
197.8 0 0 1 0 99
197.9 0 0 1 0 99
198.0 0 0 1 0 99
198.1 0 0 1 0 99
198.2 0 0 1 0 99
198.3 0 0 1 0 99
198.4 0 0 1 0 99
198.5 0 0 1 0 99
198.6 0 0 1 0 99
198.7 0 0 1 0 99
198.8 0 0 1 0 99
198.9 0 0 1 0 99
199.0 0 0 1 0 99
199.1 0 0 1 0 99
199.2 0 0 1 0 99
199.3 0 0 1 0 99
